step,rollout/ep_rew_mean,train/entropy_loss,entropy,algorithm,condition,safety,seed,experiment,run_id
82296,2.5325842649547243,-2.2671118305400295,2.2671118305400295,MAPPO,Blind,True,seed_3,MAPPO_Blind_Coupled_Safety_True,42
84303,8.742204505280307,-2.265876535968586,2.265876535968586,MAPPO,Blind,True,seed_3,MAPPO_Blind_Coupled_Safety_True,42
86309,11.262628481513762,-2.257152575795553,2.257152575795553,MAPPO,Blind,True,seed_3,MAPPO_Blind_Coupled_Safety_True,42
88315,11.566541675919604,-2.240459366388384,2.240459366388384,MAPPO,Blind,True,seed_3,MAPPO_Blind_Coupled_Safety_True,42
90321,13.830938908831529,-2.2405722826791514,2.2405722826791514,MAPPO,Blind,True,seed_3,MAPPO_Blind_Coupled_Safety_True,42
92328,13.843212881195688,-2.230238305687001,2.230238305687001,MAPPO,Blind,True,seed_3,MAPPO_Blind_Coupled_Safety_True,42
94334,16.200126046295573,-2.2225154386682386,2.2225154386682386,MAPPO,Blind,True,seed_3,MAPPO_Blind_Coupled_Safety_True,42
96340,16.708401885151112,-2.216253669654079,2.216253669654079,MAPPO,Blind,True,seed_3,MAPPO_Blind_Coupled_Safety_True,42
98346,16.529320491948063,-2.2153429646427423,2.2153429646427423,MAPPO,Blind,True,seed_3,MAPPO_Blind_Coupled_Safety_True,42
100353,16.08476951022896,-2.2098813937277004,2.2098813937277004,MAPPO,Blind,True,seed_3,MAPPO_Blind_Coupled_Safety_True,42
2048,-229.99568964513614,-3.0290635520643985,3.0290635520643985,MAPPO,Blind,True,seed_4,MAPPO_Blind_Coupled_Safety_True,42
4054,-230.4498708799576,-2.9996924492178483,2.9996924492178483,MAPPO,Blind,True,seed_4,MAPPO_Blind_Coupled_Safety_True,42
6060,-229.2935726027357,-2.97228329100061,2.97228329100061,MAPPO,Blind,True,seed_4,MAPPO_Blind_Coupled_Safety_True,42
8066,-227.32922266952968,-2.9443988400288506,2.9443988400288506,MAPPO,Blind,True,seed_4,MAPPO_Blind_Coupled_Safety_True,42
10072,-225.22284715104797,-2.9427255050282133,2.9427255050282133,MAPPO,Blind,True,seed_4,MAPPO_Blind_Coupled_Safety_True,42
12079,-223.94266717883062,-2.9256899161080003,2.9256899161080003,MAPPO,Blind,True,seed_4,MAPPO_Blind_Coupled_Safety_True,42
14085,-224.94015903662563,-2.9083826823264682,2.9083826823264682,MAPPO,Blind,True,seed_4,MAPPO_Blind_Coupled_Safety_True,42
16091,-226.9794902464555,-2.868915007458128,2.868915007458128,MAPPO,Blind,True,seed_4,MAPPO_Blind_Coupled_Safety_True,42
18097,-228.43996375218728,-2.8678661930453684,2.8678661930453684,MAPPO,Blind,True,seed_4,MAPPO_Blind_Coupled_Safety_True,42
20104,-229.80777648375948,-2.8413305321291933,2.8413305321291933,MAPPO,Blind,True,seed_4,MAPPO_Blind_Coupled_Safety_True,42
22110,-225.49083693263537,-2.833653309532774,2.833653309532774,MAPPO,Blind,True,seed_4,MAPPO_Blind_Coupled_Safety_True,42
24116,-224.24952826443442,-2.8284232016261592,2.8284232016261592,MAPPO,Blind,True,seed_4,MAPPO_Blind_Coupled_Safety_True,42
26122,-237.35610823191018,-2.836017329707057,2.836017329707057,MAPPO,Blind,True,seed_4,MAPPO_Blind_Coupled_Safety_True,42
28128,-233.7040585679664,-2.808590062085814,2.808590062085814,MAPPO,Blind,True,seed_4,MAPPO_Blind_Coupled_Safety_True,42
30135,-232.59093566391138,-2.763266829880091,2.763266829880091,MAPPO,Blind,True,seed_4,MAPPO_Blind_Coupled_Safety_True,42
32141,-232.5389902427322,-2.7614037370859674,2.7614037370859674,MAPPO,Blind,True,seed_4,MAPPO_Blind_Coupled_Safety_True,42
34147,-233.91148970745888,-2.777617164879547,2.777617164879547,MAPPO,Blind,True,seed_4,MAPPO_Blind_Coupled_Safety_True,42
36153,-229.4291848082712,-2.7838725067552157,2.7838725067552157,MAPPO,Blind,True,seed_4,MAPPO_Blind_Coupled_Safety_True,42
38160,-226.55183823123178,-2.776420791505871,2.776420791505871,MAPPO,Blind,True,seed_4,MAPPO_Blind_Coupled_Safety_True,42
40166,-230.4876424331977,-2.761161745291826,2.761161745291826,MAPPO,Blind,True,seed_4,MAPPO_Blind_Coupled_Safety_True,42
42172,-229.49954539132943,-2.7613712310094973,2.7613712310094973,MAPPO,Blind,True,seed_4,MAPPO_Blind_Coupled_Safety_True,42
44178,-233.5441384231856,-2.741336224372161,2.741336224372161,MAPPO,Blind,True,seed_4,MAPPO_Blind_Coupled_Safety_True,42
46184,-238.1747840323682,-2.7386921325804647,2.7386921325804647,MAPPO,Blind,True,seed_4,MAPPO_Blind_Coupled_Safety_True,42
48191,-239.35122243487152,-2.735796720593287,2.735796720593287,MAPPO,Blind,True,seed_4,MAPPO_Blind_Coupled_Safety_True,42
50197,-235.43593055660313,-2.7380469621279304,2.7380469621279304,MAPPO,Blind,True,seed_4,MAPPO_Blind_Coupled_Safety_True,42
52203,-232.10821996425284,-2.7559441160882563,2.7559441160882563,MAPPO,Blind,True,seed_4,MAPPO_Blind_Coupled_Safety_True,42
54209,-230.93846313308939,-2.7469173414742745,2.7469173414742745,MAPPO,Blind,True,seed_4,MAPPO_Blind_Coupled_Safety_True,42
56216,-229.44653918344196,-2.729704848559402,2.729704848559402,MAPPO,Blind,True,seed_4,MAPPO_Blind_Coupled_Safety_True,42
58222,-228.99260518268224,-2.7187949525245156,2.7187949525245156,MAPPO,Blind,True,seed_4,MAPPO_Blind_Coupled_Safety_True,42
60228,-232.1196175731623,-2.692855190225202,2.692855190225202,MAPPO,Blind,True,seed_4,MAPPO_Blind_Coupled_Safety_True,42
62234,-231.57825931019985,-2.6798641169782424,2.6798641169782424,MAPPO,Blind,True,seed_4,MAPPO_Blind_Coupled_Safety_True,42
64240,-230.22055552623766,-2.67072267072149,2.67072267072149,MAPPO,Blind,True,seed_4,MAPPO_Blind_Coupled_Safety_True,42
66247,-229.3896048861754,-2.661422779256896,2.661422779256896,MAPPO,Blind,True,seed_4,MAPPO_Blind_Coupled_Safety_True,42
68253,-227.7168144662656,-2.6585252902642798,2.6585252902642798,MAPPO,Blind,True,seed_4,MAPPO_Blind_Coupled_Safety_True,42
70259,-227.76974229665356,-2.6477564199843457,2.6477564199843457,MAPPO,Blind,True,seed_4,MAPPO_Blind_Coupled_Safety_True,42
72265,-228.8123117694821,-2.6530577830193445,2.6530577830193445,MAPPO,Blind,True,seed_4,MAPPO_Blind_Coupled_Safety_True,42
74272,-228.03791275884956,-2.6484760008863404,2.6484760008863404,MAPPO,Blind,True,seed_4,MAPPO_Blind_Coupled_Safety_True,42
76278,-230.07472551130246,-2.6439823565556764,2.6439823565556764,MAPPO,Blind,True,seed_4,MAPPO_Blind_Coupled_Safety_True,42
78284,-233.5920629073776,-2.637502956974878,2.637502956974878,MAPPO,Blind,True,seed_4,MAPPO_Blind_Coupled_Safety_True,42
80290,-234.82628343391806,-2.6347394713114936,2.6347394713114936,MAPPO,Blind,True,seed_4,MAPPO_Blind_Coupled_Safety_True,42
82296,-236.95929220458038,-2.635944353964871,2.635944353964871,MAPPO,Blind,True,seed_4,MAPPO_Blind_Coupled_Safety_True,42
84303,-238.43916817833036,-2.626379294708284,2.626379294708284,MAPPO,Blind,True,seed_4,MAPPO_Blind_Coupled_Safety_True,42
86309,-238.60706708579417,-2.6193825351019457,2.6193825351019457,MAPPO,Blind,True,seed_4,MAPPO_Blind_Coupled_Safety_True,42
88315,-239.77402137674284,-2.615169445162852,2.615169445162852,MAPPO,Blind,True,seed_4,MAPPO_Blind_Coupled_Safety_True,42
90321,-239.8436833088031,-2.6066519672684163,2.6066519672684163,MAPPO,Blind,True,seed_4,MAPPO_Blind_Coupled_Safety_True,42
92328,-241.91595438211576,-2.602215581863146,2.602215581863146,MAPPO,Blind,True,seed_4,MAPPO_Blind_Coupled_Safety_True,42
94334,-240.64755362166284,-2.6000811555759453,2.6000811555759453,MAPPO,Blind,True,seed_4,MAPPO_Blind_Coupled_Safety_True,42
96340,-239.90592579530502,-2.602462244262734,2.602462244262734,MAPPO,Blind,True,seed_4,MAPPO_Blind_Coupled_Safety_True,42
98346,-239.81520103798567,-2.6019197196579493,2.6019197196579493,MAPPO,Blind,True,seed_4,MAPPO_Blind_Coupled_Safety_True,42
100353,-238.36856265983616,-2.6016817042719818,2.6016817042719818,MAPPO,Blind,True,seed_4,MAPPO_Blind_Coupled_Safety_True,42
2048,-236.11651526085618,-3.015613787630936,3.015613787630936,IPPO,Type-Conditioned,True,seed_0,IPPO_Coupled_Safety_True,43
4054,-236.7611244779623,-3.002937879995457,3.002937879995457,IPPO,Type-Conditioned,True,seed_0,IPPO_Coupled_Safety_True,43
6060,-234.37230652963208,-2.9721499340465654,2.9721499340465654,IPPO,Type-Conditioned,True,seed_0,IPPO_Coupled_Safety_True,43
8066,-238.32185123382803,-2.947297763975974,2.947297763975974,IPPO,Type-Conditioned,True,seed_0,IPPO_Coupled_Safety_True,43
10072,-254.43372829521516,-2.913275622337516,2.913275622337516,IPPO,Type-Conditioned,True,seed_0,IPPO_Coupled_Safety_True,43
12079,-250.73708263059567,-2.8607618691184857,2.8607618691184857,IPPO,Type-Conditioned,True,seed_0,IPPO_Coupled_Safety_True,43
14085,-236.51578215709026,-2.845317256271491,2.845317256271491,IPPO,Type-Conditioned,True,seed_0,IPPO_Coupled_Safety_True,43
16091,-228.12313410605364,-2.8645344813337426,2.8645344813337426,IPPO,Type-Conditioned,True,seed_0,IPPO_Coupled_Safety_True,43
18097,-220.68498901170238,-2.8579835207851847,2.8579835207851847,IPPO,Type-Conditioned,True,seed_0,IPPO_Coupled_Safety_True,43
20104,-212.42404199433494,-2.840213832154147,2.840213832154147,IPPO,Type-Conditioned,True,seed_0,IPPO_Coupled_Safety_True,43
22110,-212.90811849546077,-2.8201392449799934,2.8201392449799934,IPPO,Type-Conditioned,True,seed_0,IPPO_Coupled_Safety_True,43
24116,-211.99293876383226,-2.8048466672176184,2.8048466672176184,IPPO,Type-Conditioned,True,seed_0,IPPO_Coupled_Safety_True,43
26122,-215.87872341871352,-2.7966406795362673,2.7966406795362673,IPPO,Type-Conditioned,True,seed_0,IPPO_Coupled_Safety_True,43
28128,-216.32603787192144,-2.7669574984725305,2.7669574984725305,IPPO,Type-Conditioned,True,seed_0,IPPO_Coupled_Safety_True,43
30135,-210.02314925175253,-2.7677304215531637,2.7677304215531637,IPPO,Type-Conditioned,True,seed_0,IPPO_Coupled_Safety_True,43
32141,-200.50807046680416,-2.7622158722037913,2.7622158722037913,IPPO,Type-Conditioned,True,seed_0,IPPO_Coupled_Safety_True,43
34147,-200.25395571967832,-2.7561285919554406,2.7561285919554406,IPPO,Type-Conditioned,True,seed_0,IPPO_Coupled_Safety_True,43
36153,-200.9818150567288,-2.746334215101062,2.746334215101062,IPPO,Type-Conditioned,True,seed_0,IPPO_Coupled_Safety_True,43
38160,-197.89906901177477,-2.731894967089024,2.731894967089024,IPPO,Type-Conditioned,True,seed_0,IPPO_Coupled_Safety_True,43
40166,-190.92614504973832,-2.725586115503449,2.725586115503449,IPPO,Type-Conditioned,True,seed_0,IPPO_Coupled_Safety_True,43
42172,-196.06374005406454,-2.7180653121502454,2.7180653121502454,IPPO,Type-Conditioned,True,seed_0,IPPO_Coupled_Safety_True,43
44178,-203.84415573814377,-2.7002484472055728,2.7002484472055728,IPPO,Type-Conditioned,True,seed_0,IPPO_Coupled_Safety_True,43
46184,-199.22773533670653,-2.6816196182511582,2.6816196182511582,IPPO,Type-Conditioned,True,seed_0,IPPO_Coupled_Safety_True,43
48191,-198.09387285599038,-2.671716233772485,2.671716233772485,IPPO,Type-Conditioned,True,seed_0,IPPO_Coupled_Safety_True,43
50197,-192.30154646674018,-2.676976036505334,2.676976036505334,IPPO,Type-Conditioned,True,seed_0,IPPO_Coupled_Safety_True,43
52203,-184.78916110192475,-2.6525162591327995,2.6525162591327995,IPPO,Type-Conditioned,True,seed_0,IPPO_Coupled_Safety_True,43
54209,-179.4206840898695,-2.628621366081738,2.628621366081738,IPPO,Type-Conditioned,True,seed_0,IPPO_Coupled_Safety_True,43
56216,-164.74025681925824,-2.623141317659461,2.623141317659461,IPPO,Type-Conditioned,True,seed_0,IPPO_Coupled_Safety_True,43
58222,-157.86511601611002,-2.6165566613942257,2.6165566613942257,IPPO,Type-Conditioned,True,seed_0,IPPO_Coupled_Safety_True,43
60228,-151.83221452387895,-2.6112536162329096,2.6112536162329096,IPPO,Type-Conditioned,True,seed_0,IPPO_Coupled_Safety_True,43
62234,-144.92540672129155,-2.606562954427482,2.606562954427482,IPPO,Type-Conditioned,True,seed_0,IPPO_Coupled_Safety_True,43
64240,-146.86324466684619,-2.5977442580399193,2.5977442580399193,IPPO,Type-Conditioned,True,seed_0,IPPO_Coupled_Safety_True,43
66247,-138.21033149477915,-2.6039433002476686,2.6039433002476686,IPPO,Type-Conditioned,True,seed_0,IPPO_Coupled_Safety_True,43
68253,-135.742364808931,-2.5830265507213093,2.5830265507213093,IPPO,Type-Conditioned,True,seed_0,IPPO_Coupled_Safety_True,43
70259,-130.29697075574825,-2.5710347508278253,2.5710347508278253,IPPO,Type-Conditioned,True,seed_0,IPPO_Coupled_Safety_True,43
72265,-132.64702325840534,-2.5659530003245816,2.5659530003245816,IPPO,Type-Conditioned,True,seed_0,IPPO_Coupled_Safety_True,43
74272,-135.88203553443353,-2.5497658038100397,2.5497658038100397,IPPO,Type-Conditioned,True,seed_0,IPPO_Coupled_Safety_True,43
76278,-129.17537268884195,-2.546309241284209,2.546309241284209,IPPO,Type-Conditioned,True,seed_0,IPPO_Coupled_Safety_True,43
78284,-125.32091810748565,-2.5553083154424763,2.5553083154424763,IPPO,Type-Conditioned,True,seed_0,IPPO_Coupled_Safety_True,43
80290,-126.43073393294472,-2.551242034438408,2.551242034438408,IPPO,Type-Conditioned,True,seed_0,IPPO_Coupled_Safety_True,43
82296,-126.82808672427025,-2.5485452765917596,2.5485452765917596,IPPO,Type-Conditioned,True,seed_0,IPPO_Coupled_Safety_True,43
84303,-120.77612816706859,-2.5370670631081014,2.5370670631081014,IPPO,Type-Conditioned,True,seed_0,IPPO_Coupled_Safety_True,43
86309,-122.6598104895959,-2.53096485920338,2.53096485920338,IPPO,Type-Conditioned,True,seed_0,IPPO_Coupled_Safety_True,43
88315,-116.30386239919065,-2.5269024444765793,2.5269024444765793,IPPO,Type-Conditioned,True,seed_0,IPPO_Coupled_Safety_True,43
90321,-117.77291019392518,-2.5235477864187708,2.5235477864187708,IPPO,Type-Conditioned,True,seed_0,IPPO_Coupled_Safety_True,43
92328,-115.22744116904875,-2.5270663232127966,2.5270663232127966,IPPO,Type-Conditioned,True,seed_0,IPPO_Coupled_Safety_True,43
94334,-115.20848056409214,-2.5259995229259364,2.5259995229259364,IPPO,Type-Conditioned,True,seed_0,IPPO_Coupled_Safety_True,43
96340,-113.54571657173702,-2.519304863157123,2.519304863157123,IPPO,Type-Conditioned,True,seed_0,IPPO_Coupled_Safety_True,43
98346,-113.84548241947532,-2.5176603169131138,2.5176603169131138,IPPO,Type-Conditioned,True,seed_0,IPPO_Coupled_Safety_True,43
100353,-113.17768940214754,-2.515878846348018,2.515878846348018,IPPO,Type-Conditioned,True,seed_0,IPPO_Coupled_Safety_True,43
2048,-242.6575014502088,-3.018988173444781,3.018988173444781,IPPO,Type-Conditioned,True,seed_1,IPPO_Coupled_Safety_True,43
4054,-245.46566056029414,-3.0023597306067424,3.0023597306067424,IPPO,Type-Conditioned,True,seed_1,IPPO_Coupled_Safety_True,43
6060,-249.71134044942102,-3.0167031182842616,3.0167031182842616,IPPO,Type-Conditioned,True,seed_1,IPPO_Coupled_Safety_True,43
8066,-248.5563834424954,-2.995123799403435,2.995123799403435,IPPO,Type-Conditioned,True,seed_1,IPPO_Coupled_Safety_True,43
10072,-244.53686727405105,-2.973554693544669,2.973554693544669,IPPO,Type-Conditioned,True,seed_1,IPPO_Coupled_Safety_True,43
12079,-239.0425975944592,-2.9496859402662032,2.9496859402662032,IPPO,Type-Conditioned,True,seed_1,IPPO_Coupled_Safety_True,43
14085,-239.20260701459475,-2.9464013537437723,2.9464013537437723,IPPO,Type-Conditioned,True,seed_1,IPPO_Coupled_Safety_True,43
16091,-240.36830330442254,-2.9300737603005635,2.9300737603005635,IPPO,Type-Conditioned,True,seed_1,IPPO_Coupled_Safety_True,43
18097,-239.32790293041478,-2.908701792664398,2.908701792664398,IPPO,Type-Conditioned,True,seed_1,IPPO_Coupled_Safety_True,43
20104,-242.58334546423623,-2.9145429560021645,2.9145429560021645,IPPO,Type-Conditioned,True,seed_1,IPPO_Coupled_Safety_True,43
22110,-233.23708944342917,-2.9196418896610656,2.9196418896610656,IPPO,Type-Conditioned,True,seed_1,IPPO_Coupled_Safety_True,43
24116,-240.6996346829389,-2.8975137056937954,2.8975137056937954,IPPO,Type-Conditioned,True,seed_1,IPPO_Coupled_Safety_True,43
26122,-239.5332502700836,-2.8617785799586213,2.8617785799586213,IPPO,Type-Conditioned,True,seed_1,IPPO_Coupled_Safety_True,43
28128,-231.39516042541334,-2.8652738839351453,2.8652738839351453,IPPO,Type-Conditioned,True,seed_1,IPPO_Coupled_Safety_True,43
30135,-232.74564420333377,-2.846897456155332,2.846897456155332,IPPO,Type-Conditioned,True,seed_1,IPPO_Coupled_Safety_True,43
32141,-234.60727746484852,-2.8477582717428924,2.8477582717428924,IPPO,Type-Conditioned,True,seed_1,IPPO_Coupled_Safety_True,43
34147,-236.7502126622635,-2.8152883097815766,2.8152883097815766,IPPO,Type-Conditioned,True,seed_1,IPPO_Coupled_Safety_True,43
36153,-237.82721938157258,-2.819699780305586,2.819699780305586,IPPO,Type-Conditioned,True,seed_1,IPPO_Coupled_Safety_True,43
38160,-233.052829022661,-2.798787366864725,2.798787366864725,IPPO,Type-Conditioned,True,seed_1,IPPO_Coupled_Safety_True,43
40166,-242.15202939359446,-2.80185337904909,2.80185337904909,IPPO,Type-Conditioned,True,seed_1,IPPO_Coupled_Safety_True,43
42172,-236.1921587417839,-2.7958430886883354,2.7958430886883354,IPPO,Type-Conditioned,True,seed_1,IPPO_Coupled_Safety_True,43
44178,-241.74945761180555,-2.779563077518895,2.779563077518895,IPPO,Type-Conditioned,True,seed_1,IPPO_Coupled_Safety_True,43
46184,-242.2363398993072,-2.7708374032446637,2.7708374032446637,IPPO,Type-Conditioned,True,seed_1,IPPO_Coupled_Safety_True,43
48191,-243.18748625546468,-2.77413298792605,2.77413298792605,IPPO,Type-Conditioned,True,seed_1,IPPO_Coupled_Safety_True,43
50197,-240.63158119031607,-2.7703565522771587,2.7703565522771587,IPPO,Type-Conditioned,True,seed_1,IPPO_Coupled_Safety_True,43
52203,-245.66170332639518,-2.7712914491156875,2.7712914491156875,IPPO,Type-Conditioned,True,seed_1,IPPO_Coupled_Safety_True,43
54209,-243.16920993046912,-2.7850230826704605,2.7850230826704605,IPPO,Type-Conditioned,True,seed_1,IPPO_Coupled_Safety_True,43
56216,-236.4477799954924,-2.7620845206748674,2.7620845206748674,IPPO,Type-Conditioned,True,seed_1,IPPO_Coupled_Safety_True,43
58222,-241.40128492399472,-2.771857295417145,2.771857295417145,IPPO,Type-Conditioned,True,seed_1,IPPO_Coupled_Safety_True,43
60228,-240.77180577541105,-2.7656201474925006,2.7656201474925006,IPPO,Type-Conditioned,True,seed_1,IPPO_Coupled_Safety_True,43
62234,-242.7544526710479,-2.750851028041526,2.750851028041526,IPPO,Type-Conditioned,True,seed_1,IPPO_Coupled_Safety_True,43
64240,-241.31097507478307,-2.734206658068896,2.734206658068896,IPPO,Type-Conditioned,True,seed_1,IPPO_Coupled_Safety_True,43
66247,-241.33126005496726,-2.7294190192402654,2.7294190192402654,IPPO,Type-Conditioned,True,seed_1,IPPO_Coupled_Safety_True,43
68253,-243.11828780558224,-2.7339983716920786,2.7339983716920786,IPPO,Type-Conditioned,True,seed_1,IPPO_Coupled_Safety_True,43
70259,-241.66180778679689,-2.728979022673834,2.728979022673834,IPPO,Type-Conditioned,True,seed_1,IPPO_Coupled_Safety_True,43
72265,-237.36193007907121,-2.7368117842087076,2.7368117842087076,IPPO,Type-Conditioned,True,seed_1,IPPO_Coupled_Safety_True,43
74272,-238.86539136600453,-2.720889509650819,2.720889509650819,IPPO,Type-Conditioned,True,seed_1,IPPO_Coupled_Safety_True,43
76278,-238.01131755302023,-2.717568534849926,2.717568534849926,IPPO,Type-Conditioned,True,seed_1,IPPO_Coupled_Safety_True,43
78284,-241.8157625502672,-2.706013870920303,2.706013870920303,IPPO,Type-Conditioned,True,seed_1,IPPO_Coupled_Safety_True,43
80290,-244.003582029212,-2.7067337056986918,2.7067337056986918,IPPO,Type-Conditioned,True,seed_1,IPPO_Coupled_Safety_True,43
82296,-242.8268430558948,-2.710067179793305,2.710067179793305,IPPO,Type-Conditioned,True,seed_1,IPPO_Coupled_Safety_True,43
84303,-240.11347274346625,-2.7046410764746147,2.7046410764746147,IPPO,Type-Conditioned,True,seed_1,IPPO_Coupled_Safety_True,43
86309,-240.18178995192872,-2.6881818023301687,2.6881818023301687,IPPO,Type-Conditioned,True,seed_1,IPPO_Coupled_Safety_True,43
88315,-241.3899828313412,-2.6894126570759513,2.6894126570759513,IPPO,Type-Conditioned,True,seed_1,IPPO_Coupled_Safety_True,43
90321,-241.83914716704857,-2.691168193785859,2.691168193785859,IPPO,Type-Conditioned,True,seed_1,IPPO_Coupled_Safety_True,43
92328,-243.84260916163208,-2.6919669138674256,2.6919669138674256,IPPO,Type-Conditioned,True,seed_1,IPPO_Coupled_Safety_True,43
94334,-242.98695435651558,-2.6949980413672963,2.6949980413672963,IPPO,Type-Conditioned,True,seed_1,IPPO_Coupled_Safety_True,43
96340,-242.26660987874976,-2.6893621219613872,2.6893621219613872,IPPO,Type-Conditioned,True,seed_1,IPPO_Coupled_Safety_True,43
98346,-242.99025722578637,-2.689462532593638,2.689462532593638,IPPO,Type-Conditioned,True,seed_1,IPPO_Coupled_Safety_True,43
100353,-243.2498445837181,-2.6874162205970515,2.6874162205970515,IPPO,Type-Conditioned,True,seed_1,IPPO_Coupled_Safety_True,43
2048,-251.11079797619473,-3.00662547369081,3.00662547369081,IPPO,Type-Conditioned,True,seed_2,IPPO_Coupled_Safety_True,43
4054,-248.9648399889661,-2.9801096841862953,2.9801096841862953,IPPO,Type-Conditioned,True,seed_2,IPPO_Coupled_Safety_True,43
6060,-244.14498006753897,-2.9587176992809945,2.9587176992809945,IPPO,Type-Conditioned,True,seed_2,IPPO_Coupled_Safety_True,43
8066,-244.1339911464535,-2.932690199056321,2.932690199056321,IPPO,Type-Conditioned,True,seed_2,IPPO_Coupled_Safety_True,43
10072,-244.2861874716732,-2.9238428547316273,2.9238428547316273,IPPO,Type-Conditioned,True,seed_2,IPPO_Coupled_Safety_True,43
12079,-239.57515991392532,-2.8905746461250117,2.8905746461250117,IPPO,Type-Conditioned,True,seed_2,IPPO_Coupled_Safety_True,43
