step,rollout/ep_rew_mean,train/entropy_loss,rollout/ep_len_mean,algorithm,safety,seed,experiment
1032192,-10.126323699951172,-2.160337209701538,6.760000228881836,FP3O,True,seed_0,FP3O_Safety_True
1036288,-5.656784534454346,-2.135005474090576,4.059999942779541,FP3O,True,seed_0,FP3O_Safety_True
1040384,-24.539806365966797,-2.1591591835021973,14.109999656677246,FP3O,True,seed_0,FP3O_Safety_True
1044480,-18.83795166015625,-2.140322208404541,11.760000228881836,FP3O,True,seed_0,FP3O_Safety_True
1048576,-19.579469680786133,-2.1265506744384766,11.600000381469727,FP3O,True,seed_0,FP3O_Safety_True
1052672,-5.994210243225098,-2.106893301010132,4.460000038146973,FP3O,True,seed_0,FP3O_Safety_True
1056768,-26.83361053466797,-2.111919641494751,16.0,FP3O,True,seed_0,FP3O_Safety_True
1060864,-27.097917556762695,-2.090693950653076,15.5600004196167,FP3O,True,seed_0,FP3O_Safety_True
1064960,-21.647951126098633,-2.0563836097717285,12.630000114440918,FP3O,True,seed_0,FP3O_Safety_True
1069056,-26.07413101196289,-2.120684862136841,15.119999885559082,FP3O,True,seed_0,FP3O_Safety_True
1073152,-13.838532447814941,-2.109605312347412,8.5600004196167,FP3O,True,seed_0,FP3O_Safety_True
1077248,-11.123268127441406,-2.1269946098327637,6.920000076293945,FP3O,True,seed_0,FP3O_Safety_True
1081344,-8.224177360534668,-2.1093430519104004,5.079999923706055,FP3O,True,seed_0,FP3O_Safety_True
1085440,-12.16302490234375,-2.260869026184082,7.070000171661377,FP3O,True,seed_0,FP3O_Safety_True
1089536,-5.732154369354248,-2.2305588722229004,4.050000190734863,FP3O,True,seed_0,FP3O_Safety_True
1093632,-9.691781044006348,-2.2304680347442627,6.289999961853027,FP3O,True,seed_0,FP3O_Safety_True
1097728,-8.354259490966797,-2.198606014251709,5.119999885559082,FP3O,True,seed_0,FP3O_Safety_True
1101824,-13.388786315917969,-2.1121881008148193,7.539999961853027,FP3O,True,seed_0,FP3O_Safety_True
1105920,-4.457461357116699,-2.216765880584717,3.4600000381469727,FP3O,True,seed_0,FP3O_Safety_True
1110016,-6.389419078826904,-2.2653043270111084,4.099999904632568,FP3O,True,seed_0,FP3O_Safety_True
1114112,-6.882877349853516,-2.2598319053649902,4.920000076293945,FP3O,True,seed_0,FP3O_Safety_True
1118208,-15.660078048706055,-2.136645793914795,8.789999961853027,FP3O,True,seed_0,FP3O_Safety_True
1122304,-19.578079223632812,-2.163015365600586,11.760000228881836,FP3O,True,seed_0,FP3O_Safety_True
1126400,-4.991437911987305,-2.11710524559021,3.4100000858306885,FP3O,True,seed_0,FP3O_Safety_True
1130496,-8.417303085327148,-2.1810407638549805,5.53000020980835,FP3O,True,seed_0,FP3O_Safety_True
1134592,-12.312585830688477,-2.2331416606903076,7.480000019073486,FP3O,True,seed_0,FP3O_Safety_True
1138688,-4.520832538604736,-2.206598997116089,3.7200000286102295,FP3O,True,seed_0,FP3O_Safety_True
1142784,-13.64074420928955,-2.242891311645508,8.680000305175781,FP3O,True,seed_0,FP3O_Safety_True
1146880,-7.300719738006592,-2.325984001159668,4.789999961853027,FP3O,True,seed_0,FP3O_Safety_True
1150976,-11.022027969360352,-2.2411606311798096,6.639999866485596,FP3O,True,seed_0,FP3O_Safety_True
1155072,-6.330908298492432,-2.217146396636963,4.230000019073486,FP3O,True,seed_0,FP3O_Safety_True
1159168,-4.602147579193115,-2.294201374053955,3.4100000858306885,FP3O,True,seed_0,FP3O_Safety_True
1163264,-17.663402557373047,-2.2646660804748535,10.0600004196167,FP3O,True,seed_0,FP3O_Safety_True
1167360,-4.596942901611328,-2.330127239227295,3.5799999237060547,FP3O,True,seed_0,FP3O_Safety_True
1171456,-10.622472763061523,-2.3729264736175537,6.380000114440918,FP3O,True,seed_0,FP3O_Safety_True
1175552,-0.6276950240135193,-2.378249168395996,1.309999942779541,FP3O,True,seed_0,FP3O_Safety_True
1179648,-9.330501556396484,-2.317267656326294,5.829999923706055,FP3O,True,seed_0,FP3O_Safety_True
1183744,-9.534947395324707,-2.3783013820648193,5.929999828338623,FP3O,True,seed_0,FP3O_Safety_True
1187840,-13.324746131896973,-2.338853359222412,7.949999809265137,FP3O,True,seed_0,FP3O_Safety_True
1191936,-5.087731838226318,-2.313873291015625,3.7899999618530273,FP3O,True,seed_0,FP3O_Safety_True
1196032,-5.893344879150391,-2.3436360359191895,4.329999923706055,FP3O,True,seed_0,FP3O_Safety_True
1200128,-19.85076141357422,-2.3457765579223633,11.579999923706055,FP3O,True,seed_0,FP3O_Safety_True
1204224,-5.054276943206787,-2.392674207687378,3.759999990463257,FP3O,True,seed_0,FP3O_Safety_True
1208320,-16.335147857666016,-2.343230724334717,10.270000457763672,FP3O,True,seed_0,FP3O_Safety_True
1212416,-14.309928894042969,-2.3385276794433594,8.09000015258789,FP3O,True,seed_0,FP3O_Safety_True
1216512,-4.5977654457092285,-2.336369276046753,3.5999999046325684,FP3O,True,seed_0,FP3O_Safety_True
1220608,-2.7856149673461914,-2.3663785457611084,2.630000114440918,FP3O,True,seed_0,FP3O_Safety_True
1224704,-6.827554702758789,-2.315943956375122,4.190000057220459,FP3O,True,seed_0,FP3O_Safety_True
1228800,-7.555999755859375,-2.336912155151367,5.130000114440918,FP3O,True,seed_0,FP3O_Safety_True
1232896,-24.04439926147461,-2.349794864654541,13.390000343322754,FP3O,True,seed_0,FP3O_Safety_True
1236992,-7.363816738128662,-2.270195960998535,5.050000190734863,FP3O,True,seed_0,FP3O_Safety_True
1241088,-7.5378098487854,-2.342629909515381,5.019999980926514,FP3O,True,seed_0,FP3O_Safety_True
1245184,-14.510236740112305,-2.2741034030914307,8.739999771118164,FP3O,True,seed_0,FP3O_Safety_True
1249280,-6.974066734313965,-2.2256834506988525,4.809999942779541,FP3O,True,seed_0,FP3O_Safety_True
1253376,-9.818560600280762,-2.266230344772339,6.010000228881836,FP3O,True,seed_0,FP3O_Safety_True
1257472,-10.015833854675293,-2.2953977584838867,6.760000228881836,FP3O,True,seed_0,FP3O_Safety_True
1261568,-7.038578033447266,-2.219167709350586,4.929999828338623,FP3O,True,seed_0,FP3O_Safety_True
1265664,-20.84288787841797,-2.2975809574127197,12.15999984741211,FP3O,True,seed_0,FP3O_Safety_True
1269760,-1.3134406805038452,-2.176727294921875,1.6100000143051147,FP3O,True,seed_0,FP3O_Safety_True
1273856,-7.715595722198486,-2.1553571224212646,4.96999979019165,FP3O,True,seed_0,FP3O_Safety_True
1277952,-8.311060905456543,-2.327165126800537,4.96999979019165,FP3O,True,seed_0,FP3O_Safety_True
1282048,-6.997868537902832,-2.2353031635284424,4.480000019073486,FP3O,True,seed_0,FP3O_Safety_True
1286144,-13.408116340637207,-2.2032129764556885,8.039999961853027,FP3O,True,seed_0,FP3O_Safety_True
1290240,-5.152012825012207,-2.2273430824279785,3.569999933242798,FP3O,True,seed_0,FP3O_Safety_True
1294336,-3.457392930984497,-2.262122631072998,3.009999990463257,FP3O,True,seed_0,FP3O_Safety_True
1298432,-6.229887008666992,-2.1546735763549805,4.409999847412109,FP3O,True,seed_0,FP3O_Safety_True
1302528,-7.064985275268555,-2.3274316787719727,4.510000228881836,FP3O,True,seed_0,FP3O_Safety_True
1306624,-5.481439113616943,-2.296374797821045,3.740000009536743,FP3O,True,seed_0,FP3O_Safety_True
1310720,-2.899130344390869,-2.2857372760772705,2.6600000858306885,FP3O,True,seed_0,FP3O_Safety_True
1314816,-17.90142822265625,-2.318486452102661,9.9399995803833,FP3O,True,seed_0,FP3O_Safety_True
1318912,-6.110563278198242,-2.1516852378845215,4.329999923706055,FP3O,True,seed_0,FP3O_Safety_True
1323008,-1.4421744346618652,-2.1246747970581055,1.9299999475479126,FP3O,True,seed_0,FP3O_Safety_True
1327104,-13.66154670715332,-2.231557846069336,7.96999979019165,FP3O,True,seed_0,FP3O_Safety_True
1331200,-14.529060363769531,-2.2734591960906982,8.59000015258789,FP3O,True,seed_0,FP3O_Safety_True
1335296,-22.499074935913086,-2.1875815391540527,12.649999618530273,FP3O,True,seed_0,FP3O_Safety_True
1339392,-14.115618705749512,-2.196561813354492,8.699999809265137,FP3O,True,seed_0,FP3O_Safety_True
1343488,-12.740765571594238,-2.1678669452667236,8.170000076293945,FP3O,True,seed_0,FP3O_Safety_True
1347584,-9.624159812927246,-2.1269314289093018,6.320000171661377,FP3O,True,seed_0,FP3O_Safety_True
1351680,-24.80859375,-2.140554904937744,14.420000076293945,FP3O,True,seed_0,FP3O_Safety_True
1355776,-5.0710530281066895,-2.0224881172180176,3.4700000286102295,FP3O,True,seed_0,FP3O_Safety_True
1359872,-12.540474891662598,-2.112353563308716,7.349999904632568,FP3O,True,seed_0,FP3O_Safety_True
1363968,-16.311079025268555,-2.0956244468688965,10.34000015258789,FP3O,True,seed_0,FP3O_Safety_True
1368064,-11.692234992980957,-2.01762318611145,7.489999771118164,FP3O,True,seed_0,FP3O_Safety_True
1372160,-12.94824504852295,-2.008040428161621,7.449999809265137,FP3O,True,seed_0,FP3O_Safety_True
1376256,-21.92760467529297,-2.013479709625244,13.079999923706055,FP3O,True,seed_0,FP3O_Safety_True
1380352,-23.05145263671875,-1.9878214597702026,13.800000190734863,FP3O,True,seed_0,FP3O_Safety_True
1384448,-25.7725830078125,-1.9774999618530273,15.279999732971191,FP3O,True,seed_0,FP3O_Safety_True
1388544,-13.27148723602295,-1.9722936153411865,8.520000457763672,FP3O,True,seed_0,FP3O_Safety_True
1392640,-21.5242919921875,-1.9325295686721802,12.149999618530273,FP3O,True,seed_0,FP3O_Safety_True
1396736,-26.942129135131836,-1.9609607458114624,15.5600004196167,FP3O,True,seed_0,FP3O_Safety_True
1400832,-24.493728637695312,-1.9526073932647705,15.119999885559082,FP3O,True,seed_0,FP3O_Safety_True
1404928,-23.95388412475586,-1.971709966659546,14.09000015258789,FP3O,True,seed_0,FP3O_Safety_True
1409024,-23.49789810180664,-1.9989603757858276,13.800000190734863,FP3O,True,seed_0,FP3O_Safety_True
1413120,-10.640992164611816,-1.9999470710754395,6.320000171661377,FP3O,True,seed_0,FP3O_Safety_True
1417216,-7.545451641082764,-2.0186409950256348,5.679999828338623,FP3O,True,seed_0,FP3O_Safety_True
1421312,-6.161080837249756,-2.007455825805664,4.449999809265137,FP3O,True,seed_0,FP3O_Safety_True
1425408,-23.859289169311523,-1.9992332458496094,14.109999656677246,FP3O,True,seed_0,FP3O_Safety_True
1429504,-21.370588302612305,-2.0417041778564453,12.039999961853027,FP3O,True,seed_0,FP3O_Safety_True
1433600,-3.115497350692749,-1.9967467784881592,2.680000066757202,FP3O,True,seed_0,FP3O_Safety_True
1437696,-13.334430694580078,-2.0729575157165527,8.079999923706055,FP3O,True,seed_0,FP3O_Safety_True
1441792,-16.356401443481445,-2.0511584281921387,10.170000076293945,FP3O,True,seed_0,FP3O_Safety_True
1445888,-13.33175277709961,-2.021696090698242,8.239999771118164,FP3O,True,seed_0,FP3O_Safety_True
1449984,-26.302350997924805,-2.0588231086730957,15.119999885559082,FP3O,True,seed_0,FP3O_Safety_True
1454080,-16.86547088623047,-2.023106336593628,10.539999961853027,FP3O,True,seed_0,FP3O_Safety_True
1458176,-10.161002159118652,-2.0144875049591064,6.329999923706055,FP3O,True,seed_0,FP3O_Safety_True
1462272,-14.051255226135254,-1.9967992305755615,8.960000038146973,FP3O,True,seed_0,FP3O_Safety_True
1466368,-7.097590923309326,-1.996389389038086,5.079999923706055,FP3O,True,seed_0,FP3O_Safety_True
1470464,-3.956373929977417,-2.0254807472229004,3.25,FP3O,True,seed_0,FP3O_Safety_True
1474560,-13.866655349731445,-2.1078784465789795,8.960000038146973,FP3O,True,seed_0,FP3O_Safety_True
1478656,-21.755821228027344,-2.0125973224639893,14.15999984741211,FP3O,True,seed_0,FP3O_Safety_True
1482752,-19.084674835205078,-2.0088438987731934,11.640000343322754,FP3O,True,seed_0,FP3O_Safety_True
1486848,-21.95092010498047,-2.0031545162200928,13.649999618530273,FP3O,True,seed_0,FP3O_Safety_True
1490944,-26.217416763305664,-1.973344326019287,15.800000190734863,FP3O,True,seed_0,FP3O_Safety_True
1495040,-23.64643096923828,-2.0278213024139404,15.119999885559082,FP3O,True,seed_0,FP3O_Safety_True
1499136,-24.843828201293945,-2.0139756202697754,14.680000305175781,FP3O,True,seed_0,FP3O_Safety_True
1503232,-24.790239334106445,-2.0376603603363037,14.819999694824219,FP3O,True,seed_0,FP3O_Safety_True
1507328,-23.179109573364258,-2.067000150680542,13.800000190734863,FP3O,True,seed_0,FP3O_Safety_True
1511424,-26.27422523498535,-2.0731544494628906,16.0,FP3O,True,seed_0,FP3O_Safety_True
1515520,-25.335044860839844,-2.050114154815674,16.0,FP3O,True,seed_0,FP3O_Safety_True
1519616,-23.651899337768555,-2.0390429496765137,13.359999656677246,FP3O,True,seed_0,FP3O_Safety_True
1523712,-25.26803207397461,-2.041480302810669,15.5600004196167,FP3O,True,seed_0,FP3O_Safety_True
1527808,-20.450902938842773,-2.026667356491089,12.100000381469727,FP3O,True,seed_0,FP3O_Safety_True
1531904,-22.188095092773438,-1.9990768432617188,13.520000457763672,FP3O,True,seed_0,FP3O_Safety_True
1536000,-25.77674102783203,-2.0432474613189697,15.5600004196167,FP3O,True,seed_0,FP3O_Safety_True
1540096,-22.257240295410156,-2.065749406814575,13.229999542236328,FP3O,True,seed_0,FP3O_Safety_True
1544192,-25.331815719604492,-2.1013708114624023,15.5600004196167,FP3O,True,seed_0,FP3O_Safety_True
1548288,-24.944679260253906,-2.115718364715576,16.0,FP3O,True,seed_0,FP3O_Safety_True
1552384,-24.934232711791992,-2.139125347137451,14.680000305175781,FP3O,True,seed_0,FP3O_Safety_True
1556480,-22.877429962158203,-2.147280693054199,13.869999885559082,FP3O,True,seed_0,FP3O_Safety_True
1560576,-26.291902542114258,-2.1478819847106934,15.119999885559082,FP3O,True,seed_0,FP3O_Safety_True
1564672,-24.278766632080078,-2.1724822521209717,14.5600004196167,FP3O,True,seed_0,FP3O_Safety_True
1568768,-24.06332778930664,-2.208569049835205,14.989999771118164,FP3O,True,seed_0,FP3O_Safety_True
1572864,-13.693227767944336,-2.229144811630249,8.800000190734863,FP3O,True,seed_0,FP3O_Safety_True
1576960,-26.031517028808594,-2.2097554206848145,16.0,FP3O,True,seed_0,FP3O_Safety_True
1581056,-24.778705596923828,-2.2304954528808594,15.40999984741211,FP3O,True,seed_0,FP3O_Safety_True
1585152,-19.981800079345703,-2.2203257083892822,12.039999961853027,FP3O,True,seed_0,FP3O_Safety_True
1589248,-24.561386108398438,-2.2401015758514404,14.399999618530273,FP3O,True,seed_0,FP3O_Safety_True
1593344,-22.054773330688477,-2.2396109104156494,13.960000038146973,FP3O,True,seed_0,FP3O_Safety_True
1597440,-26.735586166381836,-2.237494945526123,15.119999885559082,FP3O,True,seed_0,FP3O_Safety_True
1601536,-25.272594451904297,-2.276252031326294,15.279999732971191,FP3O,True,seed_0,FP3O_Safety_True
1605632,-22.558645248413086,-2.2710330486297607,13.079999923706055,FP3O,True,seed_0,FP3O_Safety_True
1609728,-16.89873695373535,-2.3265137672424316,10.180000305175781,FP3O,True,seed_0,FP3O_Safety_True
1613824,-15.1567964553833,-2.374784469604492,9.510000228881836,FP3O,True,seed_0,FP3O_Safety_True
1617920,-20.2347412109375,-2.3995771408081055,11.319999694824219,FP3O,True,seed_0,FP3O_Safety_True
1622016,-22.608078002929688,-2.4100847244262695,12.989999771118164,FP3O,True,seed_0,FP3O_Safety_True
1626112,-25.23928451538086,-2.4459612369537354,15.119999885559082,FP3O,True,seed_0,FP3O_Safety_True
1630208,-18.39771842956543,-2.422381639480591,11.0600004196167,FP3O,True,seed_0,FP3O_Safety_True
1634304,-14.0861234664917,-2.4478304386138916,7.949999809265137,FP3O,True,seed_0,FP3O_Safety_True
1638400,-16.810274124145508,-2.4425532817840576,9.5600004196167,FP3O,True,seed_0,FP3O_Safety_True
1642496,-20.817035675048828,-2.4325144290924072,12.050000190734863,FP3O,True,seed_0,FP3O_Safety_True
1646592,-20.489883422851562,-2.4050533771514893,11.760000228881836,FP3O,True,seed_0,FP3O_Safety_True
1650688,-24.170730590820312,-2.4289016723632812,14.119999885559082,FP3O,True,seed_0,FP3O_Safety_True
1654784,-25.562881469726562,-2.4585623741149902,15.119999885559082,FP3O,True,seed_0,FP3O_Safety_True
1658880,-11.095104217529297,-2.450098991394043,6.920000076293945,FP3O,True,seed_0,FP3O_Safety_True
1662976,-19.0670223236084,-2.4781603813171387,10.770000457763672,FP3O,True,seed_0,FP3O_Safety_True
1667072,-23.273839950561523,-2.4596240520477295,13.399999618530273,FP3O,True,seed_0,FP3O_Safety_True
1671168,-20.634109497070312,-2.509208917617798,11.479999542236328,FP3O,True,seed_0,FP3O_Safety_True
1675264,-22.223373413085938,-2.485093355178833,11.960000038146973,FP3O,True,seed_0,FP3O_Safety_True
1679360,-9.708388328552246,-2.5115420818328857,5.690000057220459,FP3O,True,seed_0,FP3O_Safety_True
1683456,-9.879332542419434,-2.5284969806671143,6.050000190734863,FP3O,True,seed_0,FP3O_Safety_True
1687552,-20.615671157836914,-2.5092570781707764,11.5,FP3O,True,seed_0,FP3O_Safety_True
1691648,-16.020301818847656,-2.5531585216522217,8.59000015258789,FP3O,True,seed_0,FP3O_Safety_True
1695744,-19.252050399780273,-2.528331756591797,10.600000381469727,FP3O,True,seed_0,FP3O_Safety_True
1699840,-18.647342681884766,-2.511059045791626,10.319999694824219,FP3O,True,seed_0,FP3O_Safety_True
1703936,-9.323464393615723,-2.505167007446289,5.929999828338623,FP3O,True,seed_0,FP3O_Safety_True
1708032,-12.7855806350708,-2.551461696624756,7.659999847412109,FP3O,True,seed_0,FP3O_Safety_True
1712128,-25.62896156311035,-2.517733097076416,13.680000305175781,FP3O,True,seed_0,FP3O_Safety_True
1716224,-5.144808292388916,-2.4456212520599365,3.4700000286102295,FP3O,True,seed_0,FP3O_Safety_True
1720320,-13.04162883758545,-2.518096923828125,7.789999961853027,FP3O,True,seed_0,FP3O_Safety_True
1724416,-17.904024124145508,-2.4939730167388916,10.390000343322754,FP3O,True,seed_0,FP3O_Safety_True
1728512,-6.01442813873291,-2.4381656646728516,3.940000057220459,FP3O,True,seed_0,FP3O_Safety_True
1732608,-14.77769660949707,-2.387282133102417,8.739999771118164,FP3O,True,seed_0,FP3O_Safety_True
1736704,-20.397050857543945,-2.4917209148406982,11.239999771118164,FP3O,True,seed_0,FP3O_Safety_True
1740800,-19.211793899536133,-2.462759256362915,10.319999694824219,FP3O,True,seed_0,FP3O_Safety_True
1744896,-19.96105194091797,-2.406111717224121,11.739999771118164,FP3O,True,seed_0,FP3O_Safety_True
1748992,-22.039819717407227,-2.4914629459381104,12.09000015258789,FP3O,True,seed_0,FP3O_Safety_True
1753088,-16.814224243164062,-2.454663038253784,9.34000015258789,FP3O,True,seed_0,FP3O_Safety_True
1757184,-8.021638870239258,-2.4394094944000244,5.110000133514404,FP3O,True,seed_0,FP3O_Safety_True
1761280,-21.375526428222656,-2.4842302799224854,11.90999984741211,FP3O,True,seed_0,FP3O_Safety_True
1765376,-26.220518112182617,-2.3837802410125732,14.680000305175781,FP3O,True,seed_0,FP3O_Safety_True
1769472,-23.995481491088867,-2.39624285697937,14.399999618530273,FP3O,True,seed_0,FP3O_Safety_True
1773568,-24.85595703125,-2.3844995498657227,14.5600004196167,FP3O,True,seed_0,FP3O_Safety_True
1777664,-21.73077392578125,-2.4222049713134766,11.609999656677246,FP3O,True,seed_0,FP3O_Safety_True
1781760,-24.307485580444336,-2.406022787094116,13.220000267028809,FP3O,True,seed_0,FP3O_Safety_True
1785856,-6.312402248382568,-2.4400577545166016,4.21999979019165,FP3O,True,seed_0,FP3O_Safety_True
1789952,-15.709075927734375,-2.522512674331665,9.4399995803833,FP3O,True,seed_0,FP3O_Safety_True
1794048,-22.55752182006836,-2.516629695892334,11.680000305175781,FP3O,True,seed_0,FP3O_Safety_True
1798144,-21.59302520751953,-2.5083467960357666,11.920000076293945,FP3O,True,seed_0,FP3O_Safety_True
1802240,-21.296653747558594,-2.515972852706909,11.359999656677246,FP3O,True,seed_0,FP3O_Safety_True
1806336,-13.552013397216797,-2.530988931655884,8.069999694824219,FP3O,True,seed_0,FP3O_Safety_True
1810432,-3.7074103355407715,-2.502788782119751,3.009999990463257,FP3O,True,seed_0,FP3O_Safety_True
1814528,-22.9820556640625,-2.495288610458374,12.640000343322754,FP3O,True,seed_0,FP3O_Safety_True
1818624,-25.143142700195312,-2.482830762863159,14.279999732971191,FP3O,True,seed_0,FP3O_Safety_True
1822720,-22.82345199584961,-2.490387201309204,12.399999618530273,FP3O,True,seed_0,FP3O_Safety_True
1826816,-18.52886962890625,-2.459501028060913,10.4399995803833,FP3O,True,seed_0,FP3O_Safety_True
1830912,-23.986764907836914,-2.4586057662963867,13.399999618530273,FP3O,True,seed_0,FP3O_Safety_True
1835008,-20.717893600463867,-2.4629902839660645,11.680000305175781,FP3O,True,seed_0,FP3O_Safety_True
1839104,-15.283334732055664,-2.4654898643493652,8.770000457763672,FP3O,True,seed_0,FP3O_Safety_True
1843200,-11.440016746520996,-2.5021071434020996,7.480000019073486,FP3O,True,seed_0,FP3O_Safety_True
1847296,-24.772533416748047,-2.5204811096191406,13.65999984741211,FP3O,True,seed_0,FP3O_Safety_True
1851392,-23.199403762817383,-2.4711709022521973,12.859999656677246,FP3O,True,seed_0,FP3O_Safety_True
1855488,-13.704331398010254,-2.437462568283081,8.0600004196167,FP3O,True,seed_0,FP3O_Safety_True
1859584,-24.133020401000977,-2.498648166656494,13.800000190734863,FP3O,True,seed_0,FP3O_Safety_True
1863680,-25.851917266845703,-2.5182254314422607,14.5600004196167,FP3O,True,seed_0,FP3O_Safety_True
